timestamp,datetime,total_power_w,total_gpu_power_w,total_cpu_power_w,cpu_utilization_pct,num_active_gpus,num_processes
1774888904.568355,2026-03-30T18:41:44.568355,88.2225,55.410000000000004,32.8125,1.7857142857142858,0,2
1774888905.968147,2026-03-30T18:41:45.968147,87.46418750000001,55.010000000000005,32.4541875,1.2982142857142858,0,2
1774888907.3493068,2026-03-30T18:41:47.349307,87.8106875,55.01,32.8006875,1.769642857142857,0,2
1774888908.7273533,2026-03-30T18:41:48.727353,87.5075,55.22,32.2875,1.0714285714285714,0,2
1774888910.112394,2026-03-30T18:41:50.112394,88.4143125,55.8,32.6143125,1.5160714285714287,0,2
1774888911.5001636,2026-03-30T18:41:51.500164,88.4754375,56.1,32.3754375,1.1910714285714286,0,2
1774888912.887552,2026-03-30T18:41:52.887552,93.8535,60.6,33.2535,2.3857142857142857,0,2
1774888914.316451,2026-03-30T18:41:54.316451,229.98025,196.69,33.29025,2.435714285714286,1,2
1774888915.7039933,2026-03-30T18:41:55.703993,242.81568750000002,209.49,33.3256875,2.4839285714285713,1,2
1774888917.090262,2026-03-30T18:41:57.090262,243.1596875,209.75,33.4096875,2.5982142857142856,1,2
1774888918.4758115,2026-03-30T18:41:58.475811,243.0675,209.73,33.3375,2.5,1,2
1774888919.8603115,2026-03-30T18:41:59.860312,238.73874999999998,205.26999999999998,33.46875,2.6785714285714284,1,2
1774888921.2437088,2026-03-30T18:42:01.243709,233.84225,200.3,33.54225,2.7785714285714285,1,2
1774888922.6294723,2026-03-30T18:42:02.629472,241.22781250000003,207.70000000000002,33.5278125,2.7589285714285716,1,2
1774888924.01366,2026-03-30T18:42:04.013660,151.2433125,117.39,33.8533125,3.2017857142857147,0,2
1774888925.393378,2026-03-30T18:42:05.393378,150.2,116.6,33.6,2.857142857142857,0,2
1774888926.7795093,2026-03-30T18:42:06.779509,135.9383125,102.19,33.7483125,3.0589285714285714,0,2
1774888928.1653192,2026-03-30T18:42:08.165319,135.006375,101.42999999999999,33.576375,2.8249999999999997,0,2
1774888929.551002,2026-03-30T18:42:09.551002,136.6825,103.87,32.8125,1.7857142857142858,0,2
1774888930.9390986,2026-03-30T18:42:10.939099,134.73250000000002,101.92,32.8125,1.7857142857142858,0,2
1774888932.3236954,2026-03-30T18:42:12.323695,135.1225,102.31,32.8125,1.7857142857142858,0,2
1774888933.7128713,2026-03-30T18:42:13.712871,133.03,101.53,31.5,0.0,0,2
1774888935.0996583,2026-03-30T18:42:15.099658,213.8625,181.05,32.8125,1.7857142857142858,1,2
1774888936.4811468,2026-03-30T18:42:16.481147,248.7425,215.93,32.8125,1.7857142857142858,1,2
1774888937.8635907,2026-03-30T18:42:17.863591,248.54250000000002,215.73000000000002,32.8125,1.7857142857142858,1,2
1774888939.2439983,2026-03-30T18:42:19.243998,254.2725,221.46,32.8125,1.7857142857142858,1,2
1774888940.627132,2026-03-30T18:42:20.627132,242.83249999999998,210.01999999999998,32.8125,1.7857142857142858,1,2
1774888942.0125453,2026-03-30T18:42:22.012545,150.42000000000002,118.92,31.5,0.0,0,2
1774888943.392468,2026-03-30T18:42:23.392468,254.8719375,221.94,32.931937500000004,1.9482142857142857,1,2
1774888944.7780864,2026-03-30T18:42:24.778086,153.3054375,118.62,34.6854375,4.333928571428571,0,2
