timestamp,datetime,total_power_w,total_gpu_power_w,total_cpu_power_w,cpu_utilization_pct,num_active_gpus,num_processes
1774884172.9845414,2026-03-30T17:22:52.984541,89.2964375,56.480000000000004,32.8164375,1.7910714285714284,0,1
1774884176.8042984,2026-03-30T17:22:56.804298,134.21875,101.8,32.41875,1.25,0,1
1774884178.7222526,2026-03-30T17:22:58.722253,135.6025,102.78999999999999,32.8125,1.7857142857142858,0,1
1774884180.4348917,2026-03-30T17:23:00.434892,136.015625,101.92999999999999,34.085625,3.517857142857143,0,1
1774884181.9359674,2026-03-30T17:23:01.935967,137.15887500000002,103.32000000000001,33.838875,3.182142857142857,1,1
1774884183.4326153,2026-03-30T17:23:03.432615,139.30712499999998,103.3,36.007125,6.132142857142857,0,1
1774884185.0925176,2026-03-30T17:23:05.092518,136.5,102.9,33.6,2.857142857142857,1,1
1774884186.586608,2026-03-30T17:23:06.586608,140.0415,103.68,36.3615,6.614285714285714,1,1
1774884188.2506223,2026-03-30T17:23:08.250622,137.5205,103.7,33.8205,3.1571428571428575,1,1
1774884189.7423916,2026-03-30T17:23:09.742392,137.802875,103.88,33.922875,3.2964285714285713,1,1
1774884191.2817252,2026-03-30T17:23:11.281725,136.6304375,103.1,33.5304375,2.7624999999999997,1,1
1774884192.8105934,2026-03-30T17:23:12.810593,137.71625,103.67,34.04625,3.4642857142857144,1,1
1774884194.3532016,2026-03-30T17:23:14.353202,138.304625,101.72,36.584625,6.917857142857143,0,1
1774884198.7622623,2026-03-30T17:23:18.762262,137.1283125,103.59,33.5383125,2.773214285714286,1,1
1774884200.2590292,2026-03-30T17:23:20.259029,138.9211875,104.85,34.0711875,3.498214285714286,1,1
1774884201.743312,2026-03-30T17:23:21.743312,137.0894375,103.37,33.7194375,3.019642857142857,1,1
1774884203.2431934,2026-03-30T17:23:23.243193,137.0399375,103.1,33.9399375,3.319642857142857,1,1
1774884204.807367,2026-03-30T17:23:24.807367,137.75968749999998,104.35,33.4096875,2.5982142857142856,0,1
1774884206.3790936,2026-03-30T17:23:26.379094,137.7146875,103.78,33.9346875,3.3125,1,1
1774884207.8731093,2026-03-30T17:23:27.873109,147.97299999999998,102.13,45.842999999999996,19.514285714285712,0,1
1774884209.7320864,2026-03-30T17:23:29.732086,136.2168125,102.71,33.5068125,2.730357142857143,1,1
1774884211.2702699,2026-03-30T17:23:31.270270,137.9776875,101.88,36.0976875,6.255357142857143,1,1
